question_type	question_text	required	page_number	option_text	option_values
radio	I have trouble thinking of the right words to express how I feel about things.	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	I make judgments about whether my thoughts are good or bad. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	I find it difficult to stay focused on what’s happening in the present. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	When I have distressing thoughts or images, I “step back” and am aware of the thought or image without getting taken over by it. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I pay attention to sounds, such as clocks ticking, birds chirping, or cars passing. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	In difficult situations, I can pause without immediately reacting. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	When I have a sensation in my body, it’s difficult for me to describe it because I can’t find the right words. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	It seems I am “running on automatic” without much awareness of what I’m doing. 	1	4	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	When I have distressing thoughts or images, I feel calm soon after.	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I tell myself that I shouldn’t be thinking the way I’m thinking. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	I notice the smells and aromas of things. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	Even when I’m feeling terribly upset, I can find a way to put it into words. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I rush through activities without being really attentive to them. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	When I have distressing thoughts or images I am able just to notice them without reacting. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I think some of my emotions are bad or inappropriate and I shouldn’t feel them. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	I notice visual elements in art or nature, such as colors, shapes, textures, or patterns of light and shadow. 	1	5	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	My natural tendency is to put my experiences into words. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	When I have distressing thoughts or images, I just notice them and let them go. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I do jobs or tasks automatically without being aware of what I’m doing. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	When I have distressing thoughts or images, I judge myself as good or bad, depending what the thought/image is about. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	I pay attention to how my emotions affect my thoughts and behavior. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I can usually describe how I feel at the moment in considerable detail. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	1,2,3,4,5
radio	I find myself doing things without paying attention. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
radio	I disapprove of myself when I have irrational ideas. 	1	6	never or very rarely true,rarely true,sometimes true,often true,very often or always true	5,4,3,2,1
instruction	Congratulations for completing this survey! Press <strong>finish</strong> to continue.	0	7		
