question_type	question_text	required	page_number	option_text	option_values
radio	Please select which of the two statements is more true for you.	1	4	When I cannot carry on as I used to I direct my attention (like usual) to all my goals, When I cannot carry on as I used to I direct my attention to my most important goal	0,1
radio	Please select which of the two statements is more true for you.	1	4	When something becomes increasingly difﬁcult for me I accept it, When something becomes increasingly difﬁcult for me I consider which goals I could achieve under the circumstances	0,1
radio	Please select which of the two statements is more true for you.	1	4	When things do not go so well I leave it at that, When things do not work so well I pursue my most important goal ﬁrst	0,1
radio	Please select which of the two statements is more true for you.	1	4	When something requires more and more effort I do not worry about it, When something requires more and more effort I think about what exactly I really want	0,1
radio	Please select which of the two statements is more true for you.	1	4	When things do not go as well as before I wait for better times, When things do not go as well as before I drop some goals to concentrate on the more important ones	0,1
radio	Please select which of the two statements is more true for you.	1	4	"When I am not able to achieve something anymore I direct my efforts at what is still possible,
When I am not able to achieve something anymore I trust that the situation will improve by itself"	1,0
radio	Please select which of the two statements is more true for you.	1	4	"When things do not go as well as before I think about what exactly Is really important to me,
When things do not go as well as before I leave it at that"	1,0
radio	Please select which of the two statements is more true for you.	1	4	"When I can no longer do something in my usual way I think about what exactly I am able to do under the circumstances,
When I can no longer do something in my usual way I do not think long about it"	1,0
radio	Please select which of the two statements is more true for you.	1	5	When I do not succeed right away at what I want to do I do not try other possibilities for very long, I keep working on what I have planned until I succeed	0,1
radio	Please select which of the two statements is more true for you.	1	5	I prefer to wait for a while and see if things will work out by themselves, I make every effort to achieve a given goal	0,1
radio	Please select which of the two statements is more true for you.	1	5	"If something matters to me I devote myself fully and completely to it,
Even if something matters to me I still have a hard time devoting myself fully and completely to it"	1,0
radio	Please select which of the two statements is more true for you.	1	5	I do not keep trying very long when I don’t succeed right away at a goal, I keep trying until I succeed at a goal	0,1
radio	Please select which of the two statements is more true for you.	1	5	I wait a while ﬁrst to see if my plans do not realize themselves, I do everything I can to realize my plans	0,1
radio	Please select which of the two statements is more true for you.	1	5	"When I choose a goal I am also willing to invest much effort in it,
I usually choose a goal that I can achieve without much effort"	1,0
radio	Please select which of the two statements is more true for you.	1	5	"When I want to achieve something I can wait for the right moment,
When I want to achieve something I take the ﬁrst opportunity that comes"	1,0
radio	Please select which of the two statements is more true for you.	1	5	When I start something that is important to me but has little chance at success I usually stop trying, When I have started something that is important to me but has little chance at success I make a particular effort	0,1
radio	Please select which of the two statements is more true for you.	1	5	"When I want to get ahead I take a successful person as a model,
When I want to get ahead only I myself know the best way to do it"	1,0
radio	Please select which of the two statements is more true for you.	1	5	"I think about exactly how I can best realize my plans,
I do not think long about how to realize my plans I just try it"	1,0
radio	Please select which of the two statements is more true for you.	1	5	"When something is important to me I do not let setbacks discourage me,
Setbacks show me that I should turn to something else"	1,0
radio	Please select which of the two statements is more true for you.	1	5	"I think about when exactly I can best realize my plans,
In terms of realizing my plans I begin right away"	1,0
radio	Please select which of the two statements is more true for you.	1	6	When things do not go as well as they used to I accept it, When things do not go as well as they used to I keep trying other ways until I can achieve the same result I used to	0,1
radio	Please select which of the two statements is more true for you.	1	6	When something in my life is not working as well as it used to I decide what to do about it myself without involving other people, When something in my life is not working as well as it used to I ask others for help or advice	0,1
radio	Please select which of the two statements is more true for you.	1	6	"When it becomes harder for me to get the same results I keep trying harder until I can do it as well as before,
When it becomes harder for me to get the same results as I used to It is time to let go of that expectation"	1,0
radio	Please select which of the two statements is more true for you.	1	6	Even if something is important to me It can happen that I do not invest the necessary time or effort, For important things I pay attention to whether I need to devote more time or effort	0,1
radio	Please select which of the two statements is more true for you.	1	6	"In particularly difﬁcult life situations I try to get help from doctors or counselors or other experts,
In particularly difﬁcult life situations I try to manage by myself"	1,0
radio	Please select which of the two statements is more true for you.	1	6	"When things are not going so well I accept help from others,
Even in difﬁcult situations I do not burden others"	1,0
radio	Please select which of the two statements is more true for you.	1	6	When things do not work the way they used to I accept things the way they are, When things do not work the way they used to I look for other ways to achieve them	0,1
radio	Please select which of the two statements is more true for you.	1	6	"When I cannot do something as well as before then I ﬁnd out about other ways and means to achieve it,
When I cannot do something as well as before then I accept it"	1,0
radio	Please select which of the two statements is more true for you.	1	6	When I cannot do something as well as I used to I accept the change, When I cannot do something as well as I used to then I ask someone else to do it for me	0,1
radio	Please select which of the two statements is more true for you.	1	6	"When I am afraid of losing something that I have achieved then I invest more time and effort in it,
Just to prevent losing what I have achieved I am not willing to invest more time and effort in it"	1,0
radio	Please select which of the two statements is more true for you.	1	6	When something does not work as well as usual I do not spend much time thinking about it, When something does not work as well as usual I look at how others do it	0,1
radio	Please select which of the two statements is more true for you.	1	6	When something does not work as well as before I am the one who knows what is best for me, When something does not work as well as before I listen to advisory broadcasts and books as well	0,1
instruction	Congratulations for completing this survey! Press <strong>finish</strong> to continue.	0	7		
