question_type	question_text	required	page_number	option_text	option_values
radio	(A) When I cannot carry on as I used to I direct my attention (like usual) to all my goals <br> (B) When I cannot carry on as I used to I direct my attention to my most important goal	1	4	"A,B"	"0,1"
radio	(A) When something becomes increasingly difﬁcult for me I accept it <br> (B) When something becomes increasingly difﬁcult for me I consider which goals I could achieve under the circumstances	1	4	"A,B"	"0,1"
radio	(A) When things do not go so well I leave it at that <br> (B) When things do not work so well I pursue my most important goal ﬁrst	1	4	"A,B"	"0,1"
radio	(A) When something requires more and more effort I do not worry about it <br> (B) When something requires more and more effort I think about what exactly I really want	1	4	"A,B"	"0,1"
radio	(A) When things do not go as well as before I wait for better times <br> (B) When things do not go as well as before I drop some goals to concentrate on the more important ones	1	4	"A,B"	"0,1"
radio	(A) When I am not able to achieve something anymore I direct my efforts at what is still possible <br> (B) When I am not able to achieve something anymore I trust that the situation will improve by itself	1	4	"A,B"	"1,0"
radio	(A) When things do not go as well as before I think about what exactly Is really important to me <br> (B) When things do not go as well as before I leave it at that	1	4	"A,B"	"1,0"
radio	(A) When I can no longer do something in my usual way I think about what exactly I am able to do under the circumstances <br> (B) When I can no longer do something in my usual way I do not think long about it	1	5	"A,B"	"1,0"
radio	(A) When I do not succeed right away at what I want to do I do not try other possibilities for very long <br> (B) I keep working on what I have planned until I succeed	1	5	"A,B"	"0,1"
radio	(A) I prefer to wait for a while and see if things will work out by themselves <br> (B) I make every effort to achieve a given goal	1	5	"A,B"	"0,1"
radio	(A) If something matters to me I devote myself fully and completely to it <br> (B) Even if something matters to me I still have a hard time devoting myself fully and completely to it	1	5	"A,B"	"1,0"
radio	(A) I do not keep trying very long when I don’t succeed right away at a goal <br> (B) I keep trying until I succeed at a goal	1	5	"A,B"	"0,1"
radio	(A) I wait a while ﬁrst to see if my plans do not realize themselves <br> (B) I do everything I can to realize my plans	1	5	"A,B"	"0,1"
radio	(A) When I choose a goal I am also willing to invest much effort in it <br> (B) I usually choose a goal that I can achieve without much effort	1	5	"A,B"	"1,0"
radio	(A) When I want to achieve something I can wait for the right moment <br> (B) When I want to achieve something I take the ﬁrst opportunity that comes	1	5	"A,B"	"1,0"
radio	(A) When I start something that is important to me but has little chance at success I usually stop trying <br> (B) When I have started something that is important to me but has little chance at success I make a particular effort	1	5	"A,B"	"0,1"
radio	(A) When I want to get ahead I take a successful person as a model <br> (B) When I want to get ahead only I myself know the best way to do it	1	5	"A,B"	"1,0"
radio	(A) I think about exactly how I can best realize my plans <br> (B) I do not think long about how to realize my plans I just try it	1	5	"A,B"	"1,0"
radio	(A) When something is important to me I do not let setbacks discourage me <br> (B) Setbacks show me that I should turn to something else	1	5	"A,B"	"1,0"
radio	(A) I think about when exactly I can best realize my plans <br> (B) In terms of realizing my plans I begin right away	1	6	"A,B"	"1,0"
radio	(A) When things do not go as well as they used to I accept it <br> (B) When things do not go as well as they used to I keep trying other ways until I can achieve the same result I used to	1	6	"A,B"	"0,1"
radio	(A) When something in my life is not working as well as it used to I decide what to do about it myself without involving other people <br> (B) When something in my life is not working as well as it used to I ask others for help or advice	1	6	"A,B"	"0,1"
radio	(A) When it becomes harder for me to get the same results I keep trying harder until I can do it as well as before <br> (B) When it becomes harder for me to get the same results as I used to It is time to let go of that expectation	1	6	"A,B"	"1,0"
radio	(A) Even if something is important to me It can happen that I do not invest the necessary time or effort<br> (B) For important things I pay attention to whether I need to devote more time or effort	1	6	"A,B"	"0,1"
radio	(A) In particularly difﬁcult life situations I try to get help from doctors or counselors or other experts<br> (B) In particularly difﬁcult life situations I try to manage by myself	1	6	"A,B"	"1,0"
radio	(A) When things are not going so well I accept help from others<br> (B) Even in difﬁcult situations I do not burden others	1	6	"A,B"	"1,0"
radio	(A) When things do not work the way they used to I accept things the way they are<br> (B) When things do not work the way they used to I look for other ways to achieve them	1	6	"A,B"	"0,1"
radio	(A) When I cannot do something as well as before then I ﬁnd out about other ways and means to achieve it<br> (B) When I cannot do something as well as before then I accept it	1	6	"A,B"	"1,0"
radio	(A) When I cannot do something as well as I used to I accept the change<br> (B) When I cannot do something as well as I used to then I ask someone else to do it for me	1	6	"A,B"	"0,1"
radio	(A) When I am afraid of losing something that I have achieved then I invest more time and effort in it<br> (B) Just to prevent losing what I have achieved I am not willing to invest more time and effort in it	1	6	"A,B"	"1,0"
radio	(A) When something does not work as well as usual I do not spend much time thinking about it<br> (B) When something does not work as well as usual I look at how others do it	1	6	"A,B"	"0,1"
radio	(A) When something does not work as well as before I am the one who knows what is best for me<br> (B) When something does not work as well as before I listen to advisory broadcasts and books as well	1	6	"A,B"	"0,1"
instruction	Congratulations for completing this survey! Press <strong>finish</strong> to continue.	0	7		
